F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,game
31.972912,0.16887432,31.230648,32.82207,34.403427,3.172779,316.8105,395.36444,152.86153,213.65424,0.42214212,0.9954131,0.015587933,0.32523966,0.7944406,0.7788527,9.051852,5.104263,5.9437156,3.9396515,0.22447838,1.2234012,21.084953,0.9476092,14.324284,1.1824138,14.566116,1.1882657,-1.2521025,-14.509133,0.045170598,2.1821084,1.1896673,1.0272082,7.9047236,0.6749766,9.581355,1.6512736,25.476194,0.6114843,640.2607,0.37393302,1279.1271,0.22151177,-89.03355,-0.9915716,1693.5238,0.20532715,973.105,0.46045965,-91.34941,-0.8964302,2826.725,0.12775588,796.7918,0.5276525,-95.22111,-0.8264124,-19.703535,-0.61117524,31.49264,0.42558545,0.056552075,0.87095815,-0.012635209,-1.5488111,0.33489817,0.85127544,31.018513,0.4825431,14.646874,1.205588,18.908121,0.98466784,-6.401639,-3.0259995,-16.224817,27.126799,0.0023795427,0.0050656195,0.042385817,2.6937003,1.6521739,0.37517542,0.26086634,0.23029126,0.33461305,-28.323517,XC415A_Note_Alpha_Speaker.mp3
33.87291,0.20092972,31.465483,33.216515,35.5655,4.1000156,225.61118,227.00165,152.48131,170.25635,0.6953623,0.8349377,0.11434734,0.5857983,1.1473755,1.0330281,8.859436,5.550239,6.2865233,3.9057496,0.37674835,0.9285065,23.32213,0.95837873,6.367196,3.2755532,17.121403,1.2406012,-5.4636955,-3.4731553,0.038677633,2.2411082,1.2496941,0.80265653,6.2095666,0.93320054,0.75020236,19.50557,18.363117,1.0505415,639.2372,0.3785909,1237.8251,0.2375683,-64.90624,-1.3162209,1730.7136,0.17897294,925.8815,0.52215713,-68.7652,-1.1448318,2726.339,0.113930404,931.0922,0.56047684,-71.47282,-1.0696511,-14.159553,-0.92023623,24.045824,0.5892919,0.049040336,0.6747888,-0.026927277,-0.69010055,0.489087,0.6886777,30.492538,0.6401446,3.9780328,5.12784,16.935228,1.307346,-10.018311,-1.7977664,-7.8275924,16.0006,0.0057746638,-0.0037295735,0.08391766,2.788724,1.6094747,0.44433963,0.44513094,0.16039215,0.23029362,-26.169498,SG4131_Note_Delta_Speaker.mp3
37.33272,0.15735231,34.722427,35.970695,38.17135,3.4489212,484.2011,658.85486,92.77027,114.85609,0.6678594,0.8670611,0.084421135,0.5387409,1.2091315,1.1247103,14.468345,9.861677,10.421565,7.016409,0.45788944,1.116119,22.420849,1.1103389,13.507615,1.8349305,1.5543661,14.534665,-10.651862,-1.9458917,0.038881153,1.7629564,1.4183074,0.81241107,7.811759,0.69832194,8.752562,1.7934937,29.94973,0.65247554,641.5141,0.32491392,1205.6167,0.20683187,-73.53924,-1.2204392,1734.4299,0.16794549,865.1342,0.4488211,-76.32519,-1.0350263,2810.803,0.11113795,806.217,0.4521785,-80.83331,-0.93706167,-18.540821,-0.71660024,30.136744,0.49996573,0.10156471,0.38631588,-0.03570959,-0.5304734,0.6096338,0.8386889,31.935713,0.6078862,8.759087,2.810599,3.1684706,7.7262836,-17.696793,-1.0818816,-9.733534,18.760492,0.019163562,-0.010950707,0.077542104,3.866504,2.0008166,0.34387755,0.3237208,0.14085107,0.21406728,-25.404005,XW418A_Intro_Alpha_Speaker.mp3
26.182,0.35395536,22.315716,23.562542,25.466192,3.1504765,353.37482,460.2315,111.29629,107.21056,0.5372902,0.8560857,0.030312926,0.5025753,0.9299005,0.89958763,7.7168136,3.728147,6.945826,4.656182,0.25800213,1.0557988,23.045977,0.99296576,6.602638,2.6776378,17.824108,0.9266874,8.991298,1.9221776,0.025544021,2.0259607,1.2578871,0.7441104,3.2082448,1.2554692,3.2635355,1.943432,20.046444,0.59127164,500.90695,0.5007956,1196.6414,0.2638013,-80.39032,-1.1701376,1484.9191,0.21185653,963.1081,0.35914475,-82.22468,-1.0805045,2482.9072,0.13766925,829.93866,0.31821588,-85.95519,-0.9939895,-10.9607525,-1.0967793,21.195837,0.55111414,0.042280633,0.77636296,-0.015745308,-1.3487324,0.3754181,0.7256755,32.08101,0.6513511,0.5245757,30.213959,18.646229,0.9877451,7.4144936,2.5932097,-11.597924,21.95978,-0.018427793,-0.0005568756,0.063574746,2.9719317,1.8774159,0.32588235,0.26410913,0.20966667,0.48453054,-30.08186,XC418A_Intro_Bravo_Speaker.mp3
35.078526,0.18068148,33.00615,34.607918,37.21813,4.211979,191.82523,200.15628,151.09273,227.90088,0.63256407,1.0374126,0.023231411,0.4373596,1.2130021,1.1897707,12.957498,7.320449,10.022472,6.5364113,0.37414253,1.2139189,17.611856,1.2941227,5.02013,4.151961,13.240397,1.3809485,-5.0991755,-4.411474,0.038331676,2.2471018,1.2539591,0.87325686,7.138729,0.84015787,6.6414714,2.3558447,18.609987,1.1245344,602.25366,0.36290655,1178.097,0.25606334,-92.925354,-0.988581,1699.1997,0.17417464,961.7839,0.49049762,-91.48543,-0.93245703,2687.5237,0.152427,931.7788,0.5354644,-92.84527,-0.90610826,-13.889791,-0.97900516,22.783726,0.6801584,0.07874936,0.5404207,-0.03424794,-0.5397617,0.5834652,0.7861638,29.150137,0.6663725,3.8329616,5.799208,15.527326,1.3068436,-12.10195,-1.9444859,-4.7831335,14.20246,0.030794142,0.0055001876,0.05919557,2.5865555,1.5502831,0.38617387,0.27500382,0.24727271,0.4254258,-26.571198,SG422A_Note_Charlie_Speaker.mp3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03021214,0.7697097,0.012819944,0.020004174,0.055031437,0.042211495,0.31506562,0.028820237,0.06899424,0.15002291,0.0026237736,1.135496,-4.1531496,-1.9788606,6.1493316,2.111136,5.172787,2.075473,3.2968223,3.188167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.934513,18.089956,-0.022688355,0.002489761,0.0028266772,3.4188035,0.0,0.0,0.0,1.11,0.0,-75.11427,SG4121_Intro_Delta_Speaker.mp3
25.489897,0.30860186,22.282825,23.924349,26.008945,3.72612,305.64218,639.96674,131.38011,144.45697,0.5536479,0.7881617,0.090924114,0.51112837,0.93244827,0.8415241,8.754751,5.132718,5.280863,3.0512762,0.36067164,1.0001895,23.36319,1.0345018,14.700541,1.1705192,21.744146,0.90028906,-6.83618,-2.659348,0.030898936,2.246531,1.4419161,0.73057836,3.0642695,1.4234965,4.6723547,2.2407823,26.225882,0.643975,508.1156,0.51793975,1193.9144,0.23312508,-64.551254,-1.3594491,1550.462,0.22836776,922.4442,0.42163178,-74.04059,-1.072968,2645.6914,0.12557669,892.8536,0.5047002,-77.530876,-0.9911138,-16.163506,-0.78567326,25.89607,0.5590716,0.041343015,0.73390967,-0.023779204,-0.65258664,0.487678,0.72497106,31.740013,0.6796325,14.324399,1.0825671,24.612282,0.8280947,-9.569877,-1.7494268,-4.502939,13.952863,0.016887024,-0.0039015743,0.056468517,2.7926815,1.693282,0.4108943,0.38948992,0.18367924,0.3231663,-27.23259,XC415C_Note_Delta_Speaker.mp3
26.898212,0.3189951,22.235922,24.31731,28.402487,6.166565,305.2122,510.965,68.51855,54.31232,1.0765314,0.80435836,0.18585274,0.9212385,1.8834579,1.6976051,16.05172,8.497781,9.661712,5.759212,0.6336937,0.9590643,20.652807,1.0862423,-0.22572994,-78.83716,10.428139,1.4921993,-2.7145855,-6.2998037,0.039036706,1.9783683,1.4735899,0.73693365,1.7092755,2.3538206,1.9385148,4.0969505,16.140427,0.7861632,532.45416,0.4860373,1145.4845,0.25972325,-52.37729,-1.5931735,1518.2672,0.21838117,852.9667,0.29550356,-52.734238,-1.4997407,2572.5945,0.13958406,723.46106,0.4493199,-57.774166,-1.3168147,-7.3741093,-1.2942415,17.89986,0.5404793,0.056583412,0.64868605,-0.0124385785,-1.2690624,0.8011852,0.7447542,26.801708,0.7213748,-4.1122417,-3.8366363,11.931949,1.3253721,-5.196192,-3.1932821,-5.2545323,16.132982,0.0029897108,0.0023012268,0.09746907,3.0657525,1.8211251,0.41133335,0.39075196,0.12452381,0.14848766,-24.360321,XC422B_Intro_Bravo_Speaker.mp3
33.42392,0.17635179,24.90907,36.086132,37.369263,12.460194,271.8514,264.13992,163.08328,348.03604,0.07974524,0.8072958,0.017596528,0.06507315,0.14030407,0.122707546,1.5368001,1.011231,0.8729983,0.62818307,0.020555554,1.1942577,21.35938,0.8708179,14.287046,0.9901469,-1.4357523,-10.105489,-2.6028469,-5.7232027,0.030606804,1.7988846,1.0865407,0.7956171,7.9496503,0.54703414,14.446978,1.0223583,42.08986,0.33153898,672.9758,0.25503728,1303.3918,0.19735543,-133.01709,-0.66898465,1707.6328,0.17068519,972.6059,0.31744787,-133.39279,-0.6187642,2920.9214,0.12553808,861.74,0.43871802,-138.15863,-0.5531713,-23.22118,-0.40486023,36.156162,0.2941707,0.07506379,0.33724612,-0.03570895,-0.4472473,0.03858085,0.6874345,37.947758,0.283195,16.4524,0.8584081,-5.91662,-2.5325336,-12.620967,-0.970207,-15.693611,27.88269,0.0027341796,-0.00702905,0.009501179,2.5541546,1.7828202,0.206,0.14910156,0.31672412,0.36860117,-52.401554,XC415B_Intro_Bravo_Speaker.mp3
33.984627,0.20428818,31.891245,33.405357,35.804245,3.913,364.84,586.0793,144.58105,393.02588,0.8777184,0.73063934,0.32195738,0.78081876,1.3464293,1.024472,12.9913845,8.397975,8.378615,4.9249897,0.51685345,0.91396797,20.324263,1.1365159,5.852627,3.6728213,12.755892,1.5355928,0.91054106,19.055586,0.0381673,2.0946465,1.2306279,0.7541136,5.488461,1.1092092,7.2042484,1.893882,20.129627,0.80126417,583.01196,0.4351731,1204.6685,0.25685567,-57.19304,-1.3901787,1642.9838,0.17682801,919.5604,0.4352965,-59.6096,-1.216256,2684.702,0.12271355,891.1075,0.5185825,-63.396603,-1.1061325,-12.03995,-1.0947812,23.782677,0.5463716,0.06600917,0.5951584,-0.014424101,-1.3990908,0.60634595,0.7709348,26.113419,0.8001789,4.660058,4.6963253,13.509855,1.5135638,-1.201225,-14.729589,-4.450716,14.975664,0.008101317,0.0030590247,0.20009398,3.3620799,1.7508755,0.4382143,0.3687009,0.12148437,0.2110173,-25.86182,SG415A_Note_Bravo_Speaker.mp3
32.700912,0.20449933,30.937475,33.11752,35.274723,4.337248,209.86375,243.76309,160.72565,237.12393,0.72176874,0.7956858,0.07409068,0.66912204,1.2737466,1.1996559,10.125927,6.1374683,6.5132003,3.8711934,0.3917697,0.92192626,25.960247,0.82521135,6.9342995,3.1042836,13.005335,1.6467564,-3.962149,-5.1591597,0.040358614,2.158309,1.1748141,0.8864863,6.3835807,0.95086807,9.027897,1.5350018,25.40629,0.64946026,564.9487,0.37813643,1234.0359,0.2332345,-62.178226,-1.3604325,1645.8672,0.18368344,932.9412,0.47909904,-67.34354,-1.1540294,2671.7612,0.13460556,953.50146,0.5315861,-72.52868,-1.026454,-14.340807,-0.86481386,26.571457,0.47813895,0.07901807,0.53216183,-0.022723794,-0.81729656,0.49981007,0.6863844,32.63922,0.5543837,5.8131647,3.7901633,13.647718,1.6686016,-8.698177,-2.2636955,-10.64586,23.14278,-0.01282363,0.00054670783,0.085935324,2.6672747,1.4712591,0.4935659,0.44380802,0.17180328,0.37420955,-26.74753,SG422A_Note_Alpha_Speaker.mp3
25.388887,0.25234172,22.410664,23.53672,26.632053,4.22139,418.31674,912.7561,92.78575,111.58828,0.8618435,0.8132415,0.06850814,0.7620733,1.6155212,1.547013,13.574277,6.6011477,8.814242,4.815246,0.4107719,0.89702445,25.0174,0.7917315,-6.4218273,-3.3114579,13.859043,1.3391334,-3.0753865,-5.5941396,0.030526364,2.4219065,1.3547165,0.815671,2.6567628,1.4744657,4.5964055,2.1724508,20.016497,0.50686866,512.3714,0.45743468,1204.1891,0.23367138,-63.359745,-1.4165056,1497.1975,0.18649001,907.19684,0.3382451,-64.48628,-1.3383032,2580.6877,0.108814724,863.43066,0.41572544,-70.917435,-1.1549766,-8.52566,-1.0944543,21.435743,0.40524504,0.05072232,0.5889599,-0.013713766,-1.2812917,0.55605125,0.59685165,34.222065,0.42427623,-11.13827,-1.7695518,17.20376,1.130877,-7.3189883,-2.3304203,-6.3420863,20.191887,0.010989151,0.008938395,0.078833155,3.122704,1.5475314,0.44309524,0.3565208,0.1928205,0.26026562,-27.521254,XC419A_Intro_Echo_Speaker.mp3
26.807085,0.21504956,24.2672,26.31733,27.737202,3.4700012,138.02481,140.07639,93.26481,81.843475,0.62888664,0.8741869,0.061935116,0.5419157,1.0829732,1.0210382,11.319356,6.4056096,7.625768,4.823843,0.44504118,0.945975,34.416283,0.5193572,3.9018903,5.6352706,3.1191587,4.8454494,-4.9208603,-2.918359,0.05124451,1.7723054,1.7412515,0.5651986,1.7408736,2.0780792,4.1303177,2.399946,23.962626,0.55695385,528.79913,0.35068285,1354.2491,0.16113518,-60.951088,-1.5303949,1512.4131,0.12844388,1045.431,0.29652444,-67.17824,-1.3058554,2564.3394,0.10979849,975.6068,0.4487331,-73.29091,-1.1388648,-14.710204,-0.59618294,26.203535,0.44125238,0.07183845,0.49261314,-0.03076353,-0.36505783,0.61031646,0.6467775,40.14177,0.36390722,-4.073053,-4.7312384,4.980822,3.1950207,-5.90575,-2.535454,-16.186945,27.03974,0.009375769,-0.019465884,0.05839763,3.176131,1.4534885,0.46866664,0.5385519,0.22999999,0.24557625,-27.47843,SG415B_Intro_Bravo_Speaker.mp3
34.473625,0.26183036,31.067482,33.397343,36.77398,5.706497,379.89767,624.6922,247.31557,516.0512,0.92658406,0.8619695,0.11897963,0.77073264,1.6563959,1.5374162,15.947789,8.768956,10.1341505,6.5471506,0.4923712,1.0113516,14.719422,1.5108776,-4.0061126,-5.419337,16.734707,1.2684318,-8.579421,-2.2436724,0.048908528,2.0079272,1.472544,0.7584377,4.2465997,1.4123042,-0.3029042,-47.24974,10.116495,1.5764313,579.36084,0.55834454,1126.1256,0.2739926,-65.73172,-1.3934102,1680.0879,0.18522072,828.2464,0.51564586,-62.76816,-1.3266263,2630.0684,0.12581484,1047.2712,0.47180185,-61.870728,-1.3453541,-5.863266,-2.2252612,14.937467,0.7640215,0.084162585,0.49392742,-0.021963121,-0.9856393,0.63560367,0.7689967,20.812428,0.9854482,-8.987968,-2.2827623,18.509153,1.1609746,-12.224363,-1.5522103,-4.834258,13.265177,0.0070185945,-0.00083960005,0.123337284,2.913439,1.6686331,0.42626262,0.38144746,0.1675281,0.24198282,-25.968702,XC415A_Note_Echo_Speaker.mp3
26.670935,0.3416081,22.509338,24.097767,26.42552,3.9161816,321.15176,844.75183,311.9033,738.10626,0.56505793,0.8522738,0.058009546,0.48525503,1.0263213,0.9683117,8.778584,4.800597,5.8942156,3.5108068,0.3881622,1.033127,24.460314,1.0491046,16.116684,1.0450697,10.21771,1.7506136,-12.696573,-1.4110985,0.03105265,1.7888945,1.4878005,0.7078969,3.0898325,1.3400162,5.530032,1.6980355,27.087769,0.7866808,519.53784,0.52998155,1224.2863,0.21635133,-71.48619,-1.2808882,1504.068,0.28087914,971.6547,0.3141754,-77.34826,-1.1014206,2650.1045,0.14371003,825.2493,0.4692832,-83.63565,-0.9630463,-15.526382,-0.9418497,28.20903,0.6365366,0.04774966,0.67280626,-0.02886955,-0.6081608,0.5539894,0.66736424,34.26365,0.67910796,14.565977,1.1513165,11.83246,1.5582008,-17.288815,-0.9573261,-5.493486,15.050815,0.009344948,-0.0064953766,0.056478165,2.6707757,1.3910356,0.4762963,0.42472777,0.23076923,0.24431886,-26.687563,XC415C_Intro_Delta_Speaker.mp3
24.028858,0.32479388,21.031866,22.698175,24.788765,3.7568989,287.79202,561.7452,278.24664,806.2782,0.71418566,0.7528434,0.16668162,0.64695454,1.1383414,0.9716598,8.451792,4.832783,7.0200644,4.295764,0.48281628,0.87564063,20.69589,1.2808557,8.7785,2.0714827,18.648907,0.99896073,1.642314,11.036438,0.038740736,1.9267554,1.5337276,0.6969608,1.8419095,2.4826899,-3.05298,-3.2013955,22.901007,0.65199304,550.821,0.5419789,1171.3534,0.2757669,-52.626663,-1.7236947,1609.573,0.2130575,903.15045,0.38509804,-63.868656,-1.2810327,2616.7725,0.13266903,890.9474,0.3584188,-66.03497,-1.2162123,-16.399342,-0.8013389,25.467669,0.5387218,0.07831993,0.47633585,-0.020954283,-0.9431606,0.61988163,0.64299613,29.864887,0.7628732,8.886799,1.9681015,21.175488,0.89261436,-1.0145702,-18.426394,-4.269663,14.903479,0.004081145,0.006675298,0.12563343,2.9047618,1.954708,0.36256096,0.3143472,0.15264705,0.23453721,-25.607933,SG4111_Note_Charlie_Speaker.mp3
34.87298,0.15730457,33.471333,34.828,36.17079,2.699459,432.36035,585.46515,131.06786,185.78838,0.81017905,0.8890822,0.024769852,0.67786175,1.5098588,1.485089,13.738556,7.228862,10.21242,6.423554,0.40889308,1.0024648,18.001188,1.195127,4.2709436,4.10795,4.9731426,3.794747,-18.11317,-1.4534656,0.043262,2.3170824,1.1809864,0.8858772,6.153347,1.0231389,7.774239,1.5509298,22.5053,0.7278818,544.243,0.45745295,1194.7428,0.2403864,-78.03402,-1.2195632,1559.2076,0.20241587,925.727,0.43078542,-78.26003,-1.0994102,2707.3367,0.116355315,852.05176,0.640891,-82.10131,-1.0101115,-11.078782,-0.9599493,21.40317,0.5542547,0.10519489,0.31859422,-0.0225418,-0.7019015,0.59202105,0.651882,27.22481,0.65615475,-0.3056399,-50.041912,5.541831,3.7419815,-31.156809,-0.6524986,-9.047537,19.777279,0.0061267433,0.0011762667,0.06450033,3.182898,1.7142857,0.375,0.24801993,0.222,0.26365888,-26.835506,XC412B_Intro_Delta_Speaker.mp3
33.2994,0.20969793,29.25008,34.369335,35.98017,6.730091,287.38306,383.28763,144.37112,226.51292,0.6912864,0.73531115,0.1400463,0.66530424,1.1412787,1.0012324,10.964737,5.9710774,7.151453,4.4965363,0.40297008,0.9753432,23.919598,1.0861561,14.171525,1.2601795,4.105102,4.4478035,-12.335928,-1.4169259,0.045443997,2.0888703,1.1682823,0.953579,6.880292,0.95294684,6.535169,1.9796163,31.574068,0.5789261,707.3807,0.32170218,1256.1156,0.23399955,-65.60529,-1.3033862,1807.564,0.18476269,909.67804,0.45044777,-73.59461,-1.0399946,2865.1565,0.10212131,854.88354,0.4521877,-77.8095,-0.95085,-19.750427,-0.64544874,28.547316,0.50020754,0.09356375,0.38521823,-0.03915645,-0.42505512,0.5238585,0.71917886,33.347633,0.64895254,15.273643,1.0479059,3.3739452,5.768693,-16.818838,-0.92773664,-5.7475457,12.837276,0.03555027,-0.005955952,0.10849675,3.3497381,1.7000318,0.41654205,0.30482748,0.17549449,0.32057726,-25.861383,SG4121_Note_Bravo_Speaker.mp3
32.151436,0.25531223,29.002844,31.512747,34.545013,5.5421696,501.21463,806.58124,203.08061,257.53253,0.71812654,0.96452296,0.03270902,0.51432467,1.3452706,1.3125616,12.749665,7.309704,10.211723,7.3744884,0.45052195,1.0303879,24.714975,1.0309803,4.2565155,5.576675,12.859965,1.7604506,-15.797132,-1.50927,0.043397438,2.1721456,1.402238,0.8944385,5.332541,1.0952445,2.5555987,6.3263674,23.95983,0.9674298,652.79083,0.34396592,1237.7396,0.24076204,-64.97506,-1.4057271,1712.4583,0.17344137,879.85864,0.45820022,-71.5794,-1.1632587,2838.5059,0.1031265,772.85767,0.5810271,-73.72852,-1.102458,-14.972533,-0.9593637,25.411013,0.6728923,0.09691901,0.42657778,-0.034483258,-0.6210626,0.6115584,0.74558854,34.051033,0.6421502,0.8598294,28.295656,14.071318,1.816525,-24.21916,-0.91156423,-10.61645,20.96836,-0.0046679764,-0.003298347,0.07450693,2.8256376,2.104174,0.3245082,0.2536653,0.1514423,0.26992676,-25.721155,SG419A_Note_Charlie_Speaker.mp3
35.44526,0.22739123,32.75136,33.844143,35.907684,3.1563225,358.64612,599.8574,182.96101,432.64157,0.83570206,0.8531683,0.07358678,0.7258579,1.5262493,1.4526625,14.041949,7.629912,11.316259,6.806343,0.46332794,0.98867303,14.453274,1.609022,4.6806536,4.340885,18.593359,1.223236,-3.9957602,-5.0528045,0.03432534,2.0525768,1.3200581,0.83155715,5.798789,1.0821695,3.6811779,3.9700193,12.391328,1.5719382,566.4877,0.5722015,1085.988,0.28689265,-74.739365,-1.2057891,1655.5436,0.21266158,785.19885,0.5109835,-72.88993,-1.1160535,2629.0981,0.13605057,827.9413,0.4112576,-70.49598,-1.1667887,-9.298272,-1.6318134,17.468239,0.8916589,0.07925725,0.59351456,-0.02381354,-0.78806597,0.6121509,0.7255702,20.484869,1.1049725,3.3168478,6.2857437,19.956144,1.2406117,-8.190157,-2.5810492,-5.443197,15.200427,0.0008079342,0.0025630572,0.114882946,3.3884182,1.9345859,0.3551079,0.2906291,0.15612903,0.25902024,-26.408884,SG415B_Note_Echo_Speaker.mp3
28.932554,0.24633104,26.746569,29.307892,31.354797,4.6082287,305.48093,540.2021,166.30608,373.15384,0.5756985,0.8435453,0.10089113,0.47508636,1.000068,0.89917684,8.942225,5.3963327,5.273504,3.6548333,0.38089883,0.9127237,33.346954,0.6135154,5.1580625,4.1582217,11.307137,1.8530524,4.0702915,4.0751038,0.04780649,2.0686507,1.4879161,0.7777074,4.2925134,1.2960571,8.18279,1.7416085,30.460405,0.55341035,662.764,0.2866754,1313.2092,0.20437625,-66.71012,-1.2623456,1668.448,0.14741306,986.7838,0.374393,-70.99754,-1.113554,2746.4705,0.10951683,860.72284,0.4392895,-77.90233,-0.95442176,-16.362808,-0.7647334,31.08859,0.4244611,0.05626887,0.62731725,-0.019776441,-0.95497626,0.50146633,0.6488556,41.153027,0.37845615,3.7227879,5.5506077,12.272746,1.8070202,2.2088873,7.3969154,-8.869356,20.98163,0.012501787,-0.0037266237,0.070052184,2.4849494,1.8713151,0.3759589,0.35077912,0.14842105,0.16759619,-27.600756,XC412A_Note_Delta_Speaker.mp3
35.119,0.16126092,34.0778,35.005318,36.53861,2.4608078,538.03217,1053.7076,94.83408,117.64508,0.631994,1.0857149,0.032993235,0.47662902,1.118658,1.0856647,12.49672,8.543185,7.768704,6.218315,0.31533587,1.1756554,26.135292,0.81500137,1.3619195,15.87419,9.598028,1.881321,2.5721335,6.415727,0.025396792,2.8372421,1.0686342,0.8279018,8.810969,0.4951602,-2.161416,-5.759887,19.782293,0.72317123,678.10565,0.2565457,1258.315,0.20624647,-84.27045,-1.0868597,1744.2333,0.14899568,953.5074,0.3967719,-87.657646,-0.9756744,2722.5544,0.117311046,959.36505,0.4252002,-91.77975,-0.8882639,-16.780085,-0.70680773,27.346018,0.4391436,0.060834963,0.53619367,-0.02830146,-0.67669684,0.48588222,0.76275474,38.401974,0.37741277,-3.1658099,-7.117379,5.2481346,3.5923884,-2.723951,-5.900507,-11.59436,21.45971,-0.031002041,-0.0022356617,0.025004968,2.4174054,1.2955467,0.47875,0.40610766,0.2564706,0.50159675,-26.773657,SG4111_Intro_Bravo_Speaker.mp3
34.79236,0.15325025,32.546135,33.84866,36.836338,4.290203,225.32576,289.99127,116.28217,223.39346,0.9392674,0.68416655,0.31057078,0.8625455,1.5088791,1.1983082,12.122634,6.4379663,9.6855955,5.7048883,0.46384877,0.76943684,22.950113,1.0285946,-0.22653468,-96.62443,13.209084,1.8005228,-5.8782363,-3.353424,0.027544454,2.3494914,1.1182811,0.81485116,7.0059075,0.7894889,6.7878065,1.8903154,16.879313,0.91346604,554.6565,0.41110483,1205.1554,0.24481301,-44.772785,-1.6932168,1634.0646,0.16947338,869.47144,0.48578435,-48.39503,-1.3962795,2630.0154,0.1136527,941.02924,0.55161625,-49.713158,-1.3420676,-10.444284,-1.0224197,19.097364,0.6435438,0.0868136,0.3792126,-0.022175131,-0.9108794,0.54442793,0.61753404,28.854979,0.67381567,-3.0826318,-6.6129074,14.38869,1.6342396,-8.702804,-2.229002,-3.5535736,12.641184,0.010127858,-0.0015325764,0.08684276,3.484391,1.592742,0.50949365,0.42579454,0.11328358,0.12520298,-26.438774,XW419A_Note_Charlie_Speaker.mp3
